u,v,weight
72,1351,0.035133474
72,1352,0.035133474
72,1353,0.03719318
72,1354,0.03719318
72,1355,0.03719318
72,1356,0.03719318
72,1357,0.03719318
72,1358,0.089181915
72,1359,0.039448474
72,1360,0.039448474
72,1361,0.041840527
72,1362,0.041840527
72,1363,0.041840527
72,1364,0.041840527
72,1365,0.044293433
72,1366,0.044293433
72,1367,0.044293433
72,1368,0.04697927
72,1369,0.04697927
73,443,0.1122808
73,631,0.056155954
73,725,0.052246325
73,917,0.044289764
73,990,0.04991855
73,993,0.044289764
73,1062,0.05294548
73,1339,0.05294548
73,1371,0.046355058
73,1372,0.046355058
73,1373,0.04991855
73,1374,0.052246325
73,1375,0.05294548
73,1376,0.05294548
73,1377,0.056155954
73,1378,0.059335317
73,1379,0.059335317
73,1380,0.059335317
74,60,0.01014139
74,298,0.015139711
74,315,0.016999131
74,438,0.01205449
74,452,0.009561601
74,611,0.012785442
74,628,0.010735931
74,638,0.012785442
74,756,0.01205449
74,810,0.010735931
74,1068,0.013560719
74,1295,0.01138693
74,1345,0.016999131
74,1383,0.009561601
74,1384,0.009561601
74,1385,0.01014139
74,1386,0.01014139
74,1387,0.01014139
74,1388,0.010735931
74,1389,0.01138693
74,1390,0.023441419
74,1391,0.041666355
74,1392,0.01138693
74,1393,0.01138693
74,1394,0.01205449
74,1395,0.01205449
74,1396,0.01205449
74,1397,0.01205449
74,1398,0.01205449
74,1399,0.01205449
74,1400,0.0271942
74,1401,0.01205449
74,1402,0.012785442
74,1403,0.039899364
74,1404,0.012785442
74,1405,0.012785442
74,1406,0.012785442
74,1407,0.027113924
74,1408,0.012785442
74,1409,0.012785442
74,1410,0.013560719
74,1411,0.013560719
74,1412,0.013560719
74,1413,0.014328481
74,1414,0.014328481
74,1415,0.014328481
74,1416,0.014328481
74,1417,0.014328481
74,1418,0.014328481
74,1419,0.014328481
74,1420,0.014328481
74,1421,0.014328481
74,1422,0.015139711
74,1423,0.015139711
74,1424,0.015139711
74,1425,0.015139711
74,1426,0.032138843
74,1427,0.015139711
74,1428,0.015139711
74,1429,0.015139711
74,1430,0.015139711
74,1431,0.015139711
74,1432,0.016057745
74,1433,0.016057745
74,1434,0.016057745
74,1435,0.016999131
74,1436,0.016999131
75,257,0.08445357
75,416,0.090086386
75,881,0.0846141
75,1439,0.07947422
75,1440,0.07947422
75,1441,0.090086386
75,1442,0.0957306
75,1443,0.0957306
75,1444,0.0957306
75,1445,0.10230967
75,1446,0.10230967
76,68,0.035175286
76,593,0.23719254
76,637,0.03322733
76,1449,0.02998883
76,1450,0.02998883
76,1451,0.031506687
76,1452,0.031506687
76,1453,0.03322733
76,1454,0.035175286
76,1455,0.23719254
76,1456,0.26581863
77,77,0.01586063
77,79,0.023813037
77,193,0.018852621
77,213,0.018852621
77,217,0.011225814
77,350,0.009426311
77,490,0.009997899
77,679,0.016790463
77,774,0.010604144
77,823,0.011225814
77,848,0.021208288
77,1211,0.017808592
77,1459,0.008395231
77,1460,0.008395231
77,1461,0.008904296
77,1462,0.008904296
77,1463,0.018902196
77,1464,0.008904296
77,1465,0.018852621
77,1466,0.009997899
77,1467,0.009997899
77,1468,0.010604144
77,1469,0.011225814
77,1470,0.011225814
77,1471,0.011225814
77,1472,0.011906517
77,1473,0.011906517
77,1474,0.011906517
77,1475,0.011906517
77,1476,0.012604539
77,1477,0.012604539
77,1478,0.012604539
77,1479,0.012604539
77,1480,0.012604539
77,1481,0.012604539
77,1482,0.013368844
77,1483,0.013368844
77,1484,0.014179497
77,1485,0.014179497
77,1486,0.0149538675
77,1487,0.0149538675
77,1488,0.01586063
77,1489,0.016790463
77,1490,0.016790463
77,1491,0.017808592
77,1492,0.018852621
77,1493,0.019995797
77,1494,0.019995797
77,1495,0.021208288
77,1496,0.021208288
77,1497,0.021208288
77,1498,0.022451626
77,1499,0.022451626
77,1500,0.022451626
77,1501,0.023813037
77,1502,0.023813037
77,1503,0.025209077
77,1504,0.025209077
77,1505,0.025209077
77,1506,0.026737688
77,1507,0.026737688
77,1508,0.026737688
78,52,0.030821739
78,485,0.04908156
78,941,0.029114876
78,1300,0.038931407
78,1511,0.027450358
78,1512,0.027450358
78,1513,0.027450358
78,1514,0.027450358
78,1515,0.029114876
78,1516,0.029114876
78,1517,0.029114876
78,1518,0.030821739
78,1519,0.030821739
78,1520,0.036705676
78,1521,0.036705676
78,1522,0.036705676
78,1523,0.038931407
78,1524,0.038931407
78,1525,0.038931407
78,1526,0.041213766
78,1527,0.041213766
78,1528,0.04371286
78,1529,0.04371286
78,1530,0.046275534
78,1531,0.04908156
78,1532,0.04908156
78,1533,0.052057736
79,43,0.011598027
79,99,0.012301302
79,132,0.0061506513
79,140,0.012301302
79,209,0.011598027
79,237,0.01299776
79,329,0.009738859
79,497,0.009738859
79,563,0.008673592
79,630,0.022630699
79,685,0.03417122
79,902,0.010329398
79,1263,0.0077248462
79,1323,0.011598027
79,1362,0.008177715
79,1385,0.0068798778
79,1536,0.005799013
79,1537,0.005799013
79,1538,0.0061506513
79,1539,0.0061506513
79,1540,0.0064865504
79,1541,0.0064865504
79,1542,0.0064865504
79,1543,0.0068798778
79,1544,0.0068798778
79,1545,0.02276227
79,1546,0.007283211
79,1547,0.022318957
79,1548,0.0077248462
79,1549,0.0077248462
79,1550,0.0154496925
79,1551,0.008177715
79,1552,0.008177715
79,1553,0.022771828
79,1554,0.008177715
79,1555,0.008177715
79,1556,0.008177715
79,1557,0.019112676
79,1558,0.008673592
79,1559,0.008673592
79,1560,0.017873127
79,1561,0.008673592
79,1562,0.01839907
79,1563,0.009199535
79,1564,0.009199535
79,1565,0.009199535
79,1566,0.021336885
79,1567,0.009738859
79,1568,0.020658797
79,1569,0.010329398
79,1570,0.010329398
79,1571,0.023236262
79,1572,0.01093496
79,1573,0.01093496
79,1574,0.01093496
79,1575,0.01093496
79,1576,0.011598027
79,1577,0.011598027
79,1578,0.011598027
79,1579,0.011598027
79,1580,0.011598027
79,1581,0.012301302
79,1582,0.012301302
79,1583,0.012301302
79,1584,0.012301302
79,1585,0.03908497
79,1586,0.012301302
79,1587,0.01299776
79,1588,0.01299776
79,1589,0.01299776
79,1590,0.01299776
79,1591,0.02599552
79,1592,0.01378591
79,1593,0.01378591
79,1594,0.01378591
79,1595,0.01378591
79,1596,0.014594111
79,1597,0.014594111
79,1598,0.014594111
79,1599,0.015479059
80,240,0.16309774
80,629,0.18312895
80,1601,0.15377332
80,1602,0.15377332
80,1603,0.16309774
80,1604,0.18312895
81,83,0.0130362
81,155,0.014637273
81,221,0.015495383
81,251,0.012290912
81,444,0.016434982
81,874,0.010946493
81,907,0.015495383
81,1044,0.016434982
81,1078,0.013800449
81,1130,0.00974913
81,1223,0.010946493
81,1345,0.00974913
81,1387,0.015495383
81,1404,0.017431557
81,1430,0.012290912
81,1440,0.011588232
81,1469,0.011588232
81,1599,0.020680582
81,1607,0.008217492
81,1608,0.008217492
81,1609,0.0087157795
81,1610,0.028251102
81,1611,0.0087157795
81,1612,0.0087157795
81,1613,0.009191765
81,1614,0.009191765
81,1615,0.009191765
81,1616,0.009191765
81,1617,0.00974913
81,1618,0.00974913
81,1619,0.010320674
81,1620,0.010320674
81,1621,0.010946493
81,1622,0.011588232
81,1623,0.011588232
81,1624,0.011588232
81,1625,0.012290912
81,1626,0.0130362
81,1627,0.0130362
81,1628,0.0130362
81,1629,0.0130362
81,1630,0.013800449
81,1631,0.032218922
81,1632,0.013800449
81,1633,0.013800449
81,1634,0.014637273
81,1635,0.014637273
81,1636,0.014637273
81,1637,0.015495383
81,1638,0.015495383
81,1639,0.015495383
81,1640,0.015495383
81,1641,0.03386654
81,1642,0.016434982
81,1643,0.017431557
81,1644,0.034863114
81,1645,0.017431557
81,1646,0.017431557
81,1647,0.018418474
81,1648,0.018418474
81,1649,0.018418474
81,1650,0.019535324
81,1651,0.019535324
81,1652,0.020680582
81,1653,0.020680582
81,1654,0.020680582
81,1655,0.020680582
82,568,0.24651086
82,1238,0.24651086
82,1658,0.24651086
82,1659,0.26046747
83,144,0.082105204
83,1661,0.08194943
83,1662,0.08194943
83,1663,0.082105204
83,1664,0.082105204
83,1665,0.1688078
83,1666,0.1688078
83,1667,0.08336209
83,1668,0.08336209
83,1669,0.08544571
84,1451,0.12948157
84,1671,0.122311056
84,1672,0.122311056
84,1673,0.122311056
84,1674,0.122311056
84,1675,0.122311056
84,1676,0.12948157
84,1677,0.12948157
85,105,0.06638686
85,136,0.059237633
85,506,0.059237633
85,1354,0.06294908
85,1676,0.06259147
85,1679,0.05617008
85,1680,0.05617008
85,1681,0.05617008
85,1682,0.059237633
85,1683,0.06259147
85,1684,0.06271045
85,1685,0.06294908
85,1686,0.06638686
85,1687,0.06638686
85,1688,0.07041239
85,1689,0.07041239
86,1692,0.49857575
86,1693,0.5014243
87,1034,0.09333455
87,1696,0.08799855
87,1697,0.08799855
87,1698,0.08799855
87,1699,0.08799855
87,1700,0.08799855
87,1701,0.09333455
87,1702,0.09333455
87,1703,0.09333455
87,1704,0.09333455
87,1705,0.09333455
88,463,0.07160423
88,1064,0.06763888
88,1255,0.07160423
88,1707,0.06763888
88,1708,0.06763888
88,1709,0.06763888
88,1710,0.06763888
88,1711,0.07160423
88,1712,0.07160423
88,1713,0.07160423
88,1714,0.07594611
88,1715,0.07594611
88,1716,0.07594611
88,1717,0.07594611
89,30,0.0100145945
89,74,0.009442053
89,231,0.01188119
89,259,0.0125777265
89,329,0.010621853
89,504,0.010621853
89,540,0.010621853
89,542,0.010621853
89,698,0.0125777265
89,834,0.0100145945
89,930,0.013340406
89,1004,0.011201934
89,1103,0.03241846
89,1126,0.01188119
89,1268,0.01188119
89,1314,0.021895785
89,1546,0.0100145945
89,1559,0.0125777265
89,1566,0.011201934
89,1568,0.0125777265
89,1580,0.01188119
89,1592,0.02396226
89,1704,0.009442053
89,1718,0.009442053
89,1719,0.0100145945
89,1720,0.0100145945
89,1721,0.0100145945
89,1722,0.010621853
89,1723,0.035164196
89,1724,0.010621853
89,1725,0.010621853
89,1726,0.010621853
89,1727,0.022503043
89,1728,0.010621853
89,1729,0.010621853
89,1730,0.010621853
89,1731,0.010621853
89,1732,0.011201934
89,1733,0.011201934
89,1734,0.011201934
89,1735,0.011201934
89,1736,0.011201934
89,1737,0.011201934
89,1738,0.011201934
89,1739,0.011201934
89,1740,0.011201934
89,1741,0.01188119
89,1742,0.01188119
89,1743,0.01188119
89,1744,0.01188119
89,1745,0.01188119
89,1746,0.02376238
89,1747,0.0125777265
89,1748,0.025155453
89,1749,0.0125777265
89,1750,0.0125777265
89,1751,0.0125777265
89,1752,0.0125777265
89,1753,0.0125777265
89,1754,0.0125777265
89,1755,0.026700215
89,1756,0.0125777265
89,1757,0.0125777265
89,1758,0.027462896
89,1759,0.013340406
89,1760,0.013340406
89,1761,0.027462896
89,1762,0.013340406
89,1763,0.01412249
89,1764,0.01412249
89,1765,0.01412249
89,1766,0.01412249
89,1767,0.01412249
90,859,0.16807061
90,1769,0.1587631
90,1770,0.1587631
90,1771,0.16807061
90,1772,0.16807061
90,1773,0.17826198
91,657,0.08588657
91,1534,0.087866254
91,1775,0.08588657
91,1776,0.08588657
91,1777,0.087866254
91,1778,0.08803328
91,1779,0.08803328
91,1780,0.08803328
91,1781,0.099033184
91,1782,0.099033184
91,1783,0.10444158
92,9,0.112520486
92,335,0.13400088
92,1785,0.112520486
92,1786,0.112520486
92,1787,0.119117014
92,1788,0.13400088
92,1789,0.13400088
92,1790,0.14131895
93,288,0.020743161
93,296,0.015512785
93,303,0.020743161
93,389,0.015512785
93,412,0.01955726
93,614,0.018474208
93,902,0.020743161
93,1175,0.015512785
93,1391,0.018474208
93,1545,0.02200097
93,1669,0.01645344
93,1792,0.015512785
93,1793,0.015512785
93,1794,0.01645344
93,1795,0.03290688
93,1796,0.03290688
93,1797,0.01645344
93,1798,0.01645344
93,1799,0.01645344
93,1800,0.01645344
93,1801,0.01645344
93,1802,0.017418025
93,1803,0.017418025
93,1804,0.017418025
93,1805,0.017418025
93,1806,0.017418025
93,1807,0.017418025
93,1808,0.017418025
93,1809,0.018474208
93,1810,0.018474208
93,1811,0.018474208
93,1812,0.018474208
93,1813,0.018474208
93,1814,0.018474208
93,1815,0.039217368
93,1816,0.018474208
93,1817,0.01955726
93,1818,0.01955726
93,1819,0.01955726
93,1820,0.01955726
93,1821,0.01955726
93,1822,0.020743161
93,1823,0.020743161
93,1824,0.020743161
93,1825,0.020743161
93,1826,0.020743161
93,1827,0.020743161
93,1828,0.02200097
93,1829,0.02200097
93,1830,0.02200097
93,1831,0.02200097
94,1834,0.32672933
94,1835,0.32672933
94,1836,0.34654135
95,91,0.022234982
95,593,0.014809571
95,629,0.011724639
95,651,0.0139628975
95,900,0.014809571
95,924,0.016628442
95,934,0.01760329
95,962,0.011033361
95,1515,0.011033361
95,1552,0.011613839
95,1668,0.01760329
95,1733,0.011033361
95,1830,0.020963792
95,1838,0.010541783
95,1839,0.02450468
95,1840,0.010541783
95,1841,0.03034463
95,1842,0.025351353
95,1843,0.010541783
95,1844,0.011033361
95,1845,0.025842931
95,1846,0.011613839
95,1847,0.011724639
95,1848,0.027402423
95,1849,0.011724639
95,1850,0.012530413
95,1851,0.012530413
95,1852,0.012530413
95,1853,0.012530413
95,1854,0.012530413
95,1855,0.0139628975
95,1856,0.0139628975
95,1857,0.0139628975
95,1858,0.014809571
95,1859,0.014809571
95,1860,0.014809571
95,1861,0.015677786
95,1862,0.034348488
95,1863,0.015677786
95,1864,0.016628442
95,1865,0.016628442
95,1866,0.016628442
95,1867,0.016628442
95,1868,0.01760329
95,1869,0.01760329
95,1870,0.018670706
95,1871,0.018670706
95,1872,0.018670706
95,1873,0.018670706
95,1874,0.018670706
95,1875,0.019802848
95,1876,0.019802848
95,1877,0.019802848
95,1878,0.019802848
95,1879,0.020963792
95,1880,0.020963792
95,1881,0.020963792
95,1882,0.020963792
95,1883,0.020963792
96,1884,1.0
97,30,0.029447755
97,386,0.022022521
97,585,0.027764209
97,1101,0.03500286
97,1268,0.023313595
97,1315,0.03712534
97,1323,0.033064455
97,1332,0.02472727
97,1518,0.05702538
97,1593,0.022022521
97,1732,0.031174134
97,1886,0.02076348
97,1887,0.02076348
97,1888,0.02076348
97,1889,0.023313595
97,1890,0.023313595
97,1891,0.023313595
97,1892,0.023313595
97,1893,0.02472727
97,1894,0.027764209
97,1895,0.027764209
97,1896,0.027764209
97,1897,0.029447755
97,1898,0.029447755
97,1899,0.031174134
97,1900,0.031174134
97,1901,0.031174134
97,1902,0.033064455
97,1903,0.033064455
97,1904,0.033064455
97,1905,0.03500286
97,1906,0.03500286
97,1907,0.03500286
97,1908,0.03712534
98,247,0.024572752
98,267,0.024572752
98,291,0.053836495
98,313,0.023167912
98,329,0.03478413
98,986,0.029263742
98,994,0.029263742
98,1026,0.030979332
98,1067,0.026013333
98,1104,0.026013333
98,1274,0.030979332
98,1315,0.023167912
98,1341,0.03689335
98,1613,0.023167912
98,1805,0.029263742
98,1822,0.032857835
98,1911,0.021884905
98,1912,0.021884905
98,1913,0.021884905
98,1914,0.023167912
98,1915,0.024572752
98,1916,0.024572752
98,1917,0.024572752
98,1918,0.026013333
98,1919,0.02759071
98,1920,0.02759071
98,1921,0.02759071
98,1922,0.029263742
98,1923,0.030979332
98,1924,0.030979332
98,1925,0.030979332
98,1926,0.030979332
98,1927,0.030979332
98,1928,0.032857835
98,1929,0.032857835
99,153,0.05788365
99,708,0.043288317
99,835,0.07269838
99,1381,0.05788365
99,1869,0.06499276
99,1932,0.043288317
99,1933,0.045739163
99,1934,0.045739163
99,1935,0.048512667
99,1936,0.048512667
99,1937,0.051356718
99,1938,0.051356718
99,1939,0.054367512
99,1940,0.054367512
99,1941,0.06116083
99,1942,0.06116083
99,1943,0.06499276
99,1944,0.07269838
100,264,0.00872862
100,445,0.015606873
100,877,0.0098006455
100,990,0.0185158
100,994,0.00872862
100,1026,0.01745724
100,1094,0.010394932
100,1097,0.013105085
100,1274,0.019601291
100,1386,0.024776695
100,1416,0.013105085
100,1464,0.011671609
100,1614,0.012379344
100,1654,0.015606873
100,1946,0.019732954
100,1947,0.00872862
100,1948,0.0092579005
100,1949,0.0092579005
100,1950,0.0092579005
100,1951,0.0092579005
100,1952,0.0092579005
100,1953,0.0092579005
100,1954,0.0092579005
100,1955,0.0092579005
100,1956,0.0098006455
100,1957,0.0098006455
100,1958,0.021472255
100,1959,0.0098006455
100,1960,0.010394932
100,1961,0.029996222
100,1962,0.011004334
100,1963,0.011004334
100,1964,0.011671609
100,1965,0.011671609
100,1966,0.012379344
100,1967,0.012379344
100,1968,0.013105085
100,1969,0.013899743
100,1970,0.013899743
100,1971,0.048880585
100,1972,0.013899743
100,1973,0.014714618
100,1974,0.014714618
100,1975,0.014714618
100,1976,0.014714618
100,1977,0.015606873
100,1978,0.016553232
100,1979,0.016553232
100,1980,0.016553232
100,1981,0.016553232
100,1982,0.016553232
100,1983,0.01745724
100,1984,0.01745724
100,1985,0.01745724
100,1986,0.0185158
100,1987,0.0185158
100,1988,0.0185158
100,1989,0.019601291
100,1990,0.019601291
100,1991,0.020789862
100,1992,0.020789862
100,1993,0.020789862
100,1994,0.033106465
100,1995,0.033106465
101,1996,0.2
101,1997,0.2
101,1998,0.2
101,1999,0.2
101,2000,0.2
102,81,0.1647543
102,429,0.12629125
102,737,0.12629125
102,1130,0.15212399
102,2003,0.12629125
102,2004,0.15212399
102,2005,0.15212399
103,23,0.037217002
103,1575,0.055877335
103,2007,0.037217002
103,2008,0.037217002
103,2009,0.041787893
103,2010,0.041787893
103,2011,0.0443218
103,2012,0.0443218
103,2013,0.0443218
103,2014,0.046920177
103,2015,0.046920177
103,2016,0.046920177
103,2017,0.04976529
103,2018,0.04976529
103,2019,0.04976529
103,2020,0.052682783
103,2021,0.052682783
103,2022,0.052682783
103,2023,0.052682783
103,2024,0.055877335
103,2025,0.059265587
104,2028,0.24626675
104,2029,0.24626675
104,2030,0.24626675
104,2031,0.26119974
105,303,0.15121485
105,2034,0.13493048
105,2035,0.13493048
105,2036,0.1425698
105,2037,0.1425698
105,2038,0.1425698
105,2039,0.15121485
106,2041,1.0
107,30,0.032833036
107,298,0.011143834
107,353,0.010506734
107,356,0.026542433
107,381,0.029802304
107,483,0.009357474
107,493,0.00790236
107,497,0.019849773
107,535,0.00883927
107,540,0.033864256
107,944,0.023656327
107,1345,0.026542433
107,1536,0.025024982
107,1581,0.012512491
107,1592,0.01767854
107,1757,0.01767854
107,1765,0.018714948
107,1807,0.0069847153
107,1811,0.0118195675
107,1836,0.023639135
107,1897,0.00790236
107,2044,0.0069847153
107,2045,0.0074082506
107,2046,0.0074082506
107,2047,0.007450576
107,2048,0.008333923
107,2049,0.008333923
107,2050,0.00883927
107,2051,0.009357474
107,2052,0.009924886
107,2053,0.009924886
107,2054,0.010506734
107,2055,0.033431504
107,2056,0.012512491
107,2057,0.013271216
107,2058,0.013271216
107,2059,0.013271216
107,2060,0.014049244
107,2061,0.014049244
107,2062,0.014901152
107,2063,0.014901152
107,2064,0.01580472
107,2065,0.01580472
107,2066,0.01580472
107,2067,0.016667847
107,2068,0.016667847
107,2069,0.016667847
107,2070,0.01767854
107,2071,0.018714948
107,2072,0.019849773
107,2073,0.019849773
107,2074,0.021013469
107,2075,0.021013469
107,2076,0.022287669
107,2077,0.023639135
107,2078,0.028098486
107,2079,0.028098486
107,2080,0.029802304
107,2081,0.03160944
108,380,0.04810497
108,1587,0.04810497
108,2084,0.021503063
108,2085,0.021503063
108,2086,0.022677388
108,2087,0.022677388
108,2088,0.024052488
108,2089,0.024052488
108,2090,0.054052375
108,2091,0.025462566
108,2092,0.02700655
108,2093,0.11797682
108,2094,0.02858981
108,2095,0.08124856
108,2096,0.04810497
108,2097,0.050925132
108,2098,0.050925132
108,2099,0.054013096
108,2100,0.054013096
108,2101,0.05717962
108,2102,0.05717962
108,2103,0.060646847
109,5,0.21708669
109,1843,0.069088444
109,2106,0.13591869
109,2107,0.05834499
109,2108,0.05834499
109,2109,0.061531328
109,2110,0.061531328
109,2111,0.13435087
109,2112,0.06526243
109,2113,0.06526243
109,2114,0.07327779
110,2116,1.0
111,1860,0.5
111,2118,0.5
112,1983,0.32672933
112,2119,0.32672933
112,2120,0.34654135
113,1438,0.13238393
113,2123,0.13238393
113,2124,0.14014494
113,2125,0.14014494
113,2126,0.14864297
113,2127,0.14864297
113,2128,0.15765631
114,232,0.01281343
114,307,0.010759433
114,1028,0.024976475
114,1440,0.013564619
114,2113,0.061343074
114,2130,0.010759433
114,2131,0.010759433
114,2132,0.011411856
114,2133,0.011411856
114,2134,0.012080877
114,2135,0.012080877
114,2136,0.012080877
114,2137,0.01281343
114,2138,0.01281343
114,2139,0.01281343
114,2140,0.028967563
114,2141,0.030698296
114,2142,0.013564619
114,2143,0.030698296
114,2144,0.032802608
114,2145,0.014387143
114,2146,0.014387143
114,2147,0.014387143
114,2148,0.014387143
114,2149,0.030541275
114,2150,0.014387143
114,2151,0.014387143
114,2152,0.01525954
114,2153,0.050651662
114,2154,0.01525954
114,2155,0.01525954
114,2156,0.01525954
114,2157,0.01525954
114,2158,0.016154133
114,2159,0.016154133
114,2160,0.016154133
114,2161,0.016154133
114,2162,0.017133677
114,2163,0.017133677
114,2164,0.059097975
114,2165,0.01813814
114,2166,0.01813814
114,2167,0.01813814
114,2168,0.01813814
114,2169,0.01923799
114,2170,0.020404533
114,2171,0.0419643
